16,1,1,11.7,10.1,13.6,3415,30.4480098086,-91.0634825247,1
16,1,1,9.9,8.6,11.5,6230,30.4506009344,-91.046501122,1
16,1,1,9.8,8.4,11.5,5873,30.4188352069,-91.1216903247,1
16,1,1,10.2,8.3,12.5,3516,30.4236803805,-91.0879071445,1
16,1,1,17.1,14.1,20.6,5066,30.4371001741,-91.0429662234,1
16,1,1,10.4,8.9,12.1,3146,30.4031091718,-91.0446869666,1
16,1,1,11.1,9.4,13,5930,30.4218584966,-91.0443903083,1
16,1,1,9.4,7.9,11.1,2677,30.4266884771,-91.0286917808,1
16,1,1,15,12.4,17.7,3371,30.4282234021,-91.0663456039,1
16,1,1,21,17.6,24.7,1186,30.4150594991,-91.0601139906,1
16,1,1,11.9,9.8,13.9,4324,30.3802062758,-91.1101149737,1
16,1,1,16.9,12.9,21.9,784,30.3765569088,-91.1372514169,1
16,1,1,15.5,11.8,20.6,3676,30.3975890373,-91.1924449762,1
16,1,1,14.5,11.5,17.4,9295,30.3839529583,-91.1915017743,1
16,1,1,19,15.2,22.8,2234,30.5520430127,-91.1608276597,1
16,1,1,16.3,14.6,18.1,3038,30.4678640159,-91.0204474711,1
16,1,1,12.1,9.8,14.8,2179,30.4336385775,-91.0147119769,1
16,1,1,11.1,8.7,14.6,3356,30.4012580306,-91.1640439289,1
16,1,1,6.6,5.3,8.4,4673,30.3914069549,-91.1414836853,1
16,1,1,6.6,5.3,8.4,3203,30.3815612629,-91.124512812,1
16,1,1,19.6,17,22.2,2944,30.4604822002,-91.1831493673,1
16,1,1,19.6,16.6,22.9,1946,30.439175473,-91.1871706811,1
16,1,1,21.5,18.5,24.7,3076,30.448995176,-91.1734832795,1
16,1,2,27.9,26.7,29.2,1624,30.5044286639,-91.1609191422,2
16,1,2,26.4,25.1,27.6,6750,30.4983580696,-91.1377231863,2
16,1,2,27.4,26.1,28.7,1795,30.4941288729,-91.1622694874,2
16,1,2,27.6,26.4,28.9,3082,30.4926899201,-91.1485707012,2
16,1,2,29.2,27.8,30.6,4152,30.4791562031,-91.1627032456,2
16,1,2,25.6,24.2,27,3645,30.4830308547,-91.1486504051,2
16,1,2,29.4,28.2,30.5,4275,30.4720369968,-91.1481525059,2
16,1,2,24.8,23.6,26.1,2433,30.4835066545,-91.1291744167,2
16,1,2,24,22.9,25.2,3594,30.4750302022,-91.1259312328,2
16,1,2,30.6,28.9,32.3,4239,30.4618764248,-91.1613366254,2
16,1,2,31.1,29.6,32.5,3527,30.459554079,-91.1472842753,2
16,1,2,28.6,27.3,29.8,3388,30.4614349651,-91.1089635983,2
16,1,2,25,23.6,26.2,3281,30.4605974784,-91.1338196562,2
16,1,2,24.7,23.5,26,4430,30.4601768763,-91.1216822878,2
16,1,2,18.9,18.1,19.7,3515,30.4457793754,-91.1606773841,2
16,1,2,22,21.1,23,5132,30.4423213017,-91.1456955324,2
16,1,2,26,24.5,27.5,2555,30.4481367185,-91.1253953588,2
16,1,2,20.9,19.7,22.3,2523,30.4399824107,-91.1244270502,2
16,1,2,26.4,24.9,27.9,3435,30.4406219886,-91.0989149061,2
16,1,2,25.9,24.6,27.2,1446,30.4357913592,-91.1740082449,2
16,1,2,18,17.1,18.8,2776,30.4328767007,-91.1590489449,2
16,1,2,21.8,21,22.7,2682,30.4257452809,-91.1904945019,2
16,1,2,18.8,18.2,19.4,3504,30.4258203583,-91.1745595599,2
16,1,2,19.1,18,20.3,3822,30.4167619854,-91.1565343842,2
16,1,2,21,19.7,22.2,3916,30.4026538632,-91.1308382679,2
16,1,2,27,25.6,28.4,1621,30.4258843987,-91.144983792,2
16,1,2,6.5,6.1,7,3471,30.4128712457,-91.1898838389,2
16,1,2,5.9,5.3,6.4,4111,30.4122648285,-91.1708265512,2
16,1,2,17.7,16.8,18.6,4755,30.5289405596,-91.1959042173,2
16,1,2,31.2,29.4,32.8,4109,30.5334044379,-91.1784614006,2
16,1,2,18.1,17,19.3,3278,30.5342831115,-91.1599182379,2
16,1,2,13.2,12,14.4,120,30.5297112101,-91.1415566967,2
16,1,2,25.9,24.5,27.1,5161,30.5158758542,-91.163876673,2
16,1,2,25.9,24.7,27,5165,30.5141605669,-91.1363751289,2
16,1,2,20.7,19.8,21.6,1122,30.4841433307,-91.1112740183,2
16,1,2,23.7,22.6,24.7,6857,30.4796482296,-91.0799015972,2
16,1,2,16.6,15.2,17.9,142,30.4772361461,-91.0531832205,2
16,1,2,24,23,25.1,3483,30.4639470932,-91.0876029097,2
16,1,2,25,24.1,25.8,2967,30.4647752964,-91.0649409557,2
16,1,2,19.7,18.9,20.5,6435,30.4668975587,-91.0469530429,2
16,1,2,24.9,23.7,26.2,5966,30.4445084666,-91.0787184596,2
16,1,2,25.5,24.2,26.8,3415,30.4480098086,-91.0634825247,2
16,1,2,24.5,23.2,25.7,6230,30.4506009344,-91.046501122,2
16,1,2,19.8,19.1,20.6,5873,30.4188352069,-91.1216903247,2
16,1,2,24.9,23.5,26.5,3516,30.4236803805,-91.0879071445,2
16,1,2,17.9,17.1,18.7,5066,30.4371001741,-91.0429662234,2
16,1,2,22.2,21,23.3,3146,30.4031091718,-91.0446869666,2
16,1,2,21.4,20.4,22.4,5930,30.4218584966,-91.0443903083,2
16,1,2,19.6,18.6,20.8,2677,30.4266884771,-91.0286917808,2
16,1,2,19.6,18.8,20.5,3371,30.4282234021,-91.0663456039,2
16,1,2,19.1,18.2,19.9,1186,30.4150594991,-91.0601139906,2
16,1,2,23.5,22.3,24.6,4324,30.3802062758,-91.1101149737,2
16,1,2,18,17,19,784,30.3765569088,-91.1372514169,2
16,1,2,9.1,8.5,9.8,3676,30.3975890373,-91.1924449762,2
16,1,2,11.1,10.5,11.7,9295,30.3839529583,-91.1915017743,2
16,1,2,26.4,25,27.8,2234,30.5520430127,-91.1608276597,2
16,1,2,22.2,21.5,22.9,3038,30.4678640159,-91.0204474711,2
16,1,2,22.6,21.2,24.2,2179,30.4336385775,-91.0147119769,2
16,1,2,21,19.7,22.2,3356,30.4012580306,-91.1640439289,2
16,1,2,21.6,20.5,22.9,4673,30.3914069549,-91.1414836853,2
16,1,2,26.1,24.7,27.8,3203,30.3815612629,-91.124512812,2
16,1,2,26.2,25.4,27,2944,30.4604822002,-91.1831493673,2
16,1,2,26.3,25,27.5,1946,30.439175473,-91.1871706811,2
16,1,2,26.9,25.8,28,3076,30.448995176,-91.1734832795,2
16,1,3,11.6,10.8,12.3,1624,30.5044286639,-91.1609191422,3
16,1,3,12.9,12.2,13.7,6750,30.4983580696,-91.1377231863,3
16,1,3,12.3,11.5,13,1795,30.4941288729,-91.1622694874,3
16,1,3,12.3,11.6,13.1,3082,30.4926899201,-91.1485707012,3
16,1,3,11.8,11,12.6,4152,30.4791562031,-91.1627032456,3
16,1,3,13.4,12.6,14.3,3645,30.4830308547,-91.1486504051,3
16,1,3,12.2,11.6,12.7,4275,30.4720369968,-91.1481525059,3
16,1,3,13.6,12.8,14.5,2433,30.4835066545,-91.1291744167,3
16,1,3,13.6,12.8,14.4,3594,30.4750302022,-91.1259312328,3
16,1,3,11.6,10.9,12.2,4239,30.4618764248,-91.1613366254,3
16,1,3,11.2,10.6,11.9,3527,30.459554079,-91.1472842753,3
16,1,3,12.6,11.9,13.2,3388,30.4614349651,-91.1089635983,3
16,1,3,13.1,12.4,13.8,3281,30.4605974784,-91.1338196562,3
16,1,3,12.3,11.5,13.1,4430,30.4601768763,-91.1216822878,3
16,1,3,19.8,19.1,20.4,3515,30.4457793754,-91.1606773841,3
16,1,3,19.2,18.6,19.7,5132,30.4423213017,-91.1456955324,3
16,1,3,16.6,16,17.2,2555,30.4481367185,-91.1253953588,3
16,1,3,20.7,19.9,21.4,2523,30.4399824107,-91.1244270502,3
16,1,3,17.8,17.2,18.4,3435,30.4406219886,-91.0989149061,3
16,1,3,14.4,13.8,15,1446,30.4357913592,-91.1740082449,3
16,1,3,23.6,22.9,24.3,2776,30.4328767007,-91.1590489449,3
16,1,3,15.7,15.2,16.2,2682,30.4257452809,-91.1904945019,3
16,1,3,17.7,16.8,18.6,3504,30.4258203583,-91.1745595599,3
16,1,3,21.7,20.7,22.6,3822,30.4167619854,-91.1565343842,3
16,1,3,19.4,18.7,20.1,3916,30.4026538632,-91.1308382679,3
16,1,3,14.7,14.2,15.3,1621,30.4258843987,-91.144983792,3
16,1,3,19.6,18.6,20.6,3471,30.4128712457,-91.1898838389,3
16,1,3,23.3,21.4,25,4111,30.4122648285,-91.1708265512,3
16,1,3,14.8,13.2,16.4,4755,30.5289405596,-91.1959042173,3
16,1,3,10.7,10.1,11.4,4109,30.5334044379,-91.1784614006,3
16,1,3,17.8,16.4,19.1,3278,30.5342831115,-91.1599182379,3
16,1,3,18.5,17.3,19.8,120,30.5297112101,-91.1415566967,3
16,1,3,13.4,12.5,14.2,5161,30.5158758542,-91.163876673,3
16,1,3,13.7,13.1,14.3,5165,30.5141605669,-91.1363751289,3
16,1,3,17.1,16.5,17.9,1122,30.4841433307,-91.1112740183,3
16,1,3,15.3,14.7,16,6857,30.4796482296,-91.0799015972,3
16,1,3,17.5,16.6,18.5,142,30.4772361461,-91.0531832205,3
16,1,3,15.7,15.2,16.2,3483,30.4639470932,-91.0876029097,3
16,1,3,14.9,14.3,15.6,2967,30.4647752964,-91.0649409557,3
16,1,3,15.3,14.5,16,6435,30.4668975587,-91.0469530429,3
16,1,3,18.1,17.5,18.6,5966,30.4445084666,-91.0787184596,3
16,1,3,17.2,16.6,17.7,3415,30.4480098086,-91.0634825247,3
16,1,3,16.6,16.1,17.2,6230,30.4506009344,-91.046501122,3
16,1,3,19.8,19.3,20.2,5873,30.4188352069,-91.1216903247,3
16,1,3,18.2,17.5,18.9,3516,30.4236803805,-91.0879071445,3
16,1,3,18,17.2,18.8,5066,30.4371001741,-91.0429662234,3
16,1,3,19.5,18.9,20.1,3146,30.4031091718,-91.0446869666,3
16,1,3,19.3,18.7,19.9,5930,30.4218584966,-91.0443903083,3
16,1,3,21.5,20.8,22.2,2677,30.4266884771,-91.0286917808,3
16,1,3,18.3,17.6,19,3371,30.4282234021,-91.0663456039,3
16,1,3,17.3,16.5,18.1,1186,30.4150594991,-91.0601139906,3
16,1,3,17,16.5,17.6,4324,30.3802062758,-91.1101149737,3
16,1,3,21.3,20,22.7,784,30.3765569088,-91.1372514169,3
16,1,3,23.2,21.6,24.9,3676,30.3975890373,-91.1924449762,3
16,1,3,22.2,20.6,23.9,9295,30.3839529583,-91.1915017743,3
16,1,3,13,12.3,13.8,2234,30.5520430127,-91.1608276597,3
16,1,3,16.5,16.1,16.9,3038,30.4678640159,-91.0204474711,3
16,1,3,18.2,17.6,18.8,2179,30.4336385775,-91.0147119769,3
16,1,3,19.1,17.8,20.4,3356,30.4012580306,-91.1640439289,3
16,1,3,19.7,18.9,20.4,4673,30.3914069549,-91.1414836853,3
16,1,3,17.3,16.7,18,3203,30.3815612629,-91.124512812,3
16,1,3,14.3,13.9,14.8,2944,30.4604822002,-91.1831493673,3
16,1,3,14.3,13.8,14.9,1946,30.439175473,-91.1871706811,3
16,1,3,13.6,13.1,14.1,3076,30.448995176,-91.1734832795,3
15,1,4,47.3,45.7,48.7,1624,30.5044286639,-91.1609191422,2
15,1,4,47.4,45.8,48.9,6750,30.4983580696,-91.1377231863,2
15,1,4,49.1,47.5,50.5,1795,30.4941288729,-91.1622694874,2
15,1,4,47.4,46,48.9,3082,30.4926899201,-91.1485707012,2
15,1,4,52.1,50.6,53.6,4152,30.4791562031,-91.1627032456,2
15,1,4,46.3,44.8,47.9,3645,30.4830308547,-91.1486504051,2
15,1,4,52.3,51.1,53.3,4275,30.4720369968,-91.1481525059,2
15,1,4,44.6,43.1,46.1,2433,30.4835066545,-91.1291744167,2
15,1,4,45.6,44.1,47.1,3594,30.4750302022,-91.1259312328,2
15,1,4,52.9,51.3,54.5,4239,30.4618764248,-91.1613366254,2
15,1,4,54.5,52.9,55.8,3527,30.459554079,-91.1472842753,2
15,1,4,44.3,42.8,45.6,3388,30.4614349651,-91.1089635983,2
15,1,4,45,43.3,46.6,3281,30.4605974784,-91.1338196562,2
15,1,4,45,43.3,46.5,4430,30.4601768763,-91.1216822878,2
15,1,4,33.5,32.5,34.5,3515,30.4457793754,-91.1606773841,2
15,1,4,34.7,33.6,35.7,5132,30.4423213017,-91.1456955324,2
15,1,4,37.5,35.9,39,2555,30.4481367185,-91.1253953588,2
15,1,4,30,28.6,31.3,2523,30.4399824107,-91.1244270502,2
15,1,4,37,35.2,38.6,3435,30.4406219886,-91.0989149061,2
15,1,4,46.7,45.4,48,1446,30.4357913592,-91.1740082449,2
15,1,4,25.8,25,26.8,2776,30.4328767007,-91.1590489449,2
15,1,4,39.9,38.9,40.8,2682,30.4257452809,-91.1904945019,2
15,1,4,32.7,31.9,33.6,3504,30.4258203583,-91.1745595599,2
15,1,4,26.9,25.7,28.1,3822,30.4167619854,-91.1565343842,2
15,1,4,30.7,29.5,32,3916,30.4026538632,-91.1308382679,2
15,1,4,42.8,41.3,44.2,1621,30.4258843987,-91.144983792,2
15,1,4,15.7,14.7,16.7,3471,30.4128712457,-91.1898838389,2
15,1,4,11.9,11,12.8,4111,30.4122648285,-91.1708265512,2
15,1,4,34.9,32.9,36.7,4755,30.5289405596,-91.1959042173,2
15,1,4,53.7,52,55.3,4109,30.5334044379,-91.1784614006,2
15,1,4,41.4,39.3,43.3,3278,30.5342831115,-91.1599182379,2
15,1,4,30.5,28.3,32.6,120,30.5297112101,-91.1415566967,2
15,1,4,47.3,45.8,48.9,5161,30.5158758542,-91.163876673,2
15,1,4,47.1,45.9,48.3,5165,30.5141605669,-91.1363751289,2
15,1,4,38.1,36.9,39.3,1122,30.4841433307,-91.1112740183,2
15,1,4,42.7,41.3,44.1,6857,30.4796482296,-91.0799015972,2
15,1,4,35.3,33.1,37.5,142,30.4772361461,-91.0531832205,2
15,1,4,40.9,39.6,42.1,3483,30.4639470932,-91.0876029097,2
15,1,4,38.6,37.5,39.6,2967,30.4647752964,-91.0649409557,2
15,1,4,37.7,36.6,38.9,6435,30.4668975587,-91.0469530429,2
15,1,4,36.7,35.4,38,5966,30.4445084666,-91.0787184596,2
15,1,4,37.6,36.4,38.9,3415,30.4480098086,-91.0634825247,2
15,1,4,36.8,35.4,38,6230,30.4506009344,-91.046501122,2
15,1,4,31.7,30.9,32.4,5873,30.4188352069,-91.1216903247,2
15,1,4,35.8,34.2,37.4,3516,30.4236803805,-91.0879071445,2
15,1,4,32.1,30.8,33.4,5066,30.4371001741,-91.0429662234,2
15,1,4,32.1,30.7,33.3,3146,30.4031091718,-91.0446869666,2
15,1,4,32.8,31.7,33.9,5930,30.4218584966,-91.0443903083,2
15,1,4,29.5,28.3,30.5,2677,30.4266884771,-91.0286917808,2
15,1,4,32.1,31,33.3,3371,30.4282234021,-91.0663456039,2
15,1,4,34.1,32.8,35.4,1186,30.4150594991,-91.0601139906,2
15,1,4,40.1,38.9,41.3,4324,30.3802062758,-91.1101149737,2
15,1,4,27.6,26.1,28.9,784,30.3765569088,-91.1372514169,2
15,1,4,18.2,17,19.5,3676,30.3975890373,-91.1924449762,2
15,1,4,17.8,16.9,18.7,9295,30.3839529583,-91.1915017743,2
15,1,4,48.2,46.5,49.8,2234,30.5520430127,-91.1608276597,2
15,1,4,37.1,36.2,38,3038,30.4678640159,-91.0204474711,2
15,1,4,33.7,32.3,35.2,2179,30.4336385775,-91.0147119769,2
15,1,4,29.3,28.1,30.7,3356,30.4012580306,-91.1640439289,2
15,1,4,31.1,29.8,32.5,4673,30.3914069549,-91.1414836853,2
15,1,4,36.4,35,37.9,3203,30.3815612629,-91.124512812,2
15,1,4,40.9,40,41.8,2944,30.4604822002,-91.1831493673,2
15,1,4,45.6,44.3,46.8,1946,30.439175473,-91.1871706811,2
15,1,4,46.6,45.3,47.8,3076,30.448995176,-91.1734832795,2
15,1,5,79.6,78.4,80.8,1624,30.5044286639,-91.1609191422,1
15,1,5,79.9,78.6,81.2,6750,30.4983580696,-91.1377231863,1
15,1,5,80.5,79.3,81.7,1795,30.4941288729,-91.1622694874,1
15,1,5,80.3,79.1,81.4,3082,30.4926899201,-91.1485707012,1
15,1,5,81.6,80.3,82.8,4152,30.4791562031,-91.1627032456,1
15,1,5,79.9,78.6,81.2,3645,30.4830308547,-91.1486504051,1
15,1,5,83.5,82.6,84.2,4275,30.4720369968,-91.1481525059,1
15,1,5,78.7,77.5,79.9,2433,30.4835066545,-91.1291744167,1
15,1,5,79.8,78.6,81.1,3594,30.4750302022,-91.1259312328,1
15,1,5,84.2,83.1,85.2,4239,30.4618764248,-91.1613366254,1
15,1,5,83.7,82.7,84.7,3527,30.459554079,-91.1472842753,1
15,1,5,81.7,80.6,82.8,3388,30.4614349651,-91.1089635983,1
15,1,5,78.6,77.3,80,3281,30.4605974784,-91.1338196562,1
15,1,5,76.5,75,77.9,4430,30.4601768763,-91.1216822878,1
15,1,5,77.1,76.1,78,3515,30.4457793754,-91.1606773841,1
15,1,5,79.9,79.1,80.6,5132,30.4423213017,-91.1456955324,1
15,1,5,79.4,78.3,80.3,2555,30.4481367185,-91.1253953588,1
15,1,5,79.4,78.3,80.4,2523,30.4399824107,-91.1244270502,1
15,1,5,83.6,82.7,84.5,3435,30.4406219886,-91.0989149061,1
15,1,5,81.3,80.2,82.3,1446,30.4357913592,-91.1740082449,1
15,1,5,76.9,75.8,77.9,2776,30.4328767007,-91.1590489449,1
15,1,5,77.2,76.3,78,2682,30.4257452809,-91.1904945019,1
15,1,5,75.4,74.2,76.5,3504,30.4258203583,-91.1745595599,1
15,1,5,76.7,75.3,78,3822,30.4167619854,-91.1565343842,1
15,1,5,78.4,77.3,79.5,3916,30.4026538632,-91.1308382679,1
15,1,5,82.1,81.2,83.1,1621,30.4258843987,-91.144983792,1
15,1,5,47.1,45.3,48.9,3471,30.4128712457,-91.1898838389,1
15,1,5,35.4,33.5,37.4,4111,30.4122648285,-91.1708265512,1
15,1,5,71,68.5,73.6,4755,30.5289405596,-91.1959042173,1
15,1,5,84.8,83.6,85.8,4109,30.5334044379,-91.1784614006,1
15,1,5,68.8,66.7,70.9,3278,30.5342831115,-91.1599182379,1
15,1,5,66.2,63.6,68.6,120,30.5297112101,-91.1415566967,1
15,1,5,82,80.8,83.2,5161,30.5158758542,-91.163876673,1
15,1,5,81.7,80.7,82.6,5165,30.5141605669,-91.1363751289,1
15,1,5,76.2,75.1,77.4,1122,30.4841433307,-91.1112740183,1
15,1,5,81.1,80.1,82.1,6857,30.4796482296,-91.0799015972,1
15,1,5,73.8,71.9,75.6,142,30.4772361461,-91.0531832205,1
15,1,5,81.4,80.5,82.2,3483,30.4639470932,-91.0876029097,1
15,1,5,77,76,78,2967,30.4647752964,-91.0649409557,1
15,1,5,74.3,73.1,75.5,6435,30.4668975587,-91.0469530429,1
15,1,5,81.7,80.7,82.5,5966,30.4445084666,-91.0787184596,1
15,1,5,82,81.2,82.8,3415,30.4480098086,-91.0634825247,1
15,1,5,82.6,81.9,83.4,6230,30.4506009344,-91.046501122,1
15,1,5,78.9,78.2,79.6,5873,30.4188352069,-91.1216903247,1
15,1,5,81.5,80.5,82.5,3516,30.4236803805,-91.0879071445,1
15,1,5,72,70.6,73.5,5066,30.4371001741,-91.0429662234,1
15,1,5,79.6,78.7,80.5,3146,30.4031091718,-91.0446869666,1
15,1,5,78.2,77.2,79.2,5930,30.4218584966,-91.0443903083,1
15,1,5,77.4,76.4,78.4,2677,30.4266884771,-91.0286917808,1
15,1,5,73.7,72.5,75,3371,30.4282234021,-91.0663456039,1
15,1,5,71.4,69.9,72.9,1186,30.4150594991,-91.0601139906,1
15,1,5,83,82.2,83.8,4324,30.3802062758,-91.1101149737,1
15,1,5,70.4,68.4,72.3,784,30.3765569088,-91.1372514169,1
15,1,5,54.6,52.4,56.8,3676,30.3975890373,-91.1924449762,1
15,1,5,57.4,55.4,59.7,9295,30.3839529583,-91.1915017743,1
15,1,5,82.4,81.1,83.5,2234,30.5520430127,-91.1608276597,1
15,1,5,78.1,77.3,78.8,3038,30.4678640159,-91.0204474711,1
15,1,5,78.4,77.4,79.4,2179,30.4336385775,-91.0147119769,1
15,1,5,78,76.4,79.4,3356,30.4012580306,-91.1640439289,1
15,1,5,81.2,80.2,82.2,4673,30.3914069549,-91.1414836853,1
16,1,6,6,5.4,6.7,3082,30.4926899201,-91.1485707012,2
15,1,5,84.1,83.3,85,3203,30.3815612629,-91.124512812,1
15,1,5,79.6,78.8,80.4,2944,30.4604822002,-91.1831493673,1
15,1,5,80.9,79.9,81.9,1946,30.439175473,-91.1871706811,1
15,1,5,80.8,79.9,81.8,3076,30.448995176,-91.1734832795,1
16,1,7,4.3,4.1,4.6,1624,30.5044286639,-91.1609191422,2
16,1,7,4.7,4.5,4.9,6750,30.4983580696,-91.1377231863,2
16,1,7,4.4,4.2,4.6,1795,30.4941288729,-91.1622694874,2
16,1,7,4.6,4.4,4.8,3082,30.4926899201,-91.1485707012,2
16,1,7,4.8,4.6,5,4152,30.4791562031,-91.1627032456,2
16,1,7,4.4,4.2,4.7,3645,30.4830308547,-91.1486504051,2
16,1,7,5.4,5.2,5.6,4275,30.4720369968,-91.1481525059,2
16,1,7,4.2,4.1,4.4,2433,30.4835066545,-91.1291744167,2
16,1,7,4.5,4.3,4.7,3594,30.4750302022,-91.1259312328,2
16,1,7,5.8,5.5,6.1,4239,30.4618764248,-91.1613366254,2
16,1,7,5.6,5.3,6,3527,30.459554079,-91.1472842753,2
16,1,7,7.1,6.7,7.5,3388,30.4614349651,-91.1089635983,2
16,1,7,4.4,4.2,4.6,3281,30.4605974784,-91.1338196562,2
16,1,7,3.7,3.5,3.9,4430,30.4601768763,-91.1216822878,2
16,1,7,4.8,4.6,4.9,3515,30.4457793754,-91.1606773841,2
16,1,7,6.1,5.9,6.3,5132,30.4423213017,-91.1456955324,2
16,1,7,7.1,6.6,7.6,2555,30.4481367185,-91.1253953588,2
16,1,7,7.1,6.7,7.4,2523,30.4399824107,-91.1244270502,2
16,1,7,8.7,8.3,9.1,3435,30.4406219886,-91.0989149061,2
16,1,7,5,4.8,5.3,1446,30.4357913592,-91.1740082449,2
16,1,7,6.1,5.9,6.3,2776,30.4328767007,-91.1590489449,2
16,1,7,4.1,4,4.2,2682,30.4257452809,-91.1904945019,2
16,1,7,3.7,3.6,3.8,3504,30.4258203583,-91.1745595599,2
16,1,7,5.8,5.5,6.1,3822,30.4167619854,-91.1565343842,2
16,1,7,6.5,6.2,6.9,3916,30.4026538632,-91.1308382679,2
16,1,7,6.2,6,6.5,1621,30.4258843987,-91.144983792,2
16,1,7,1.3,1.2,1.3,3471,30.4128712457,-91.1898838389,2
16,1,7,1.1,1,1.1,4111,30.4122648285,-91.1708265512,2
16,1,7,3.1,3,3.3,4755,30.5289405596,-91.1959042173,2
16,1,7,6.2,5.8,6.5,4109,30.5334044379,-91.1784614006,2
16,1,7,2.7,2.6,2.9,3278,30.5342831115,-91.1599182379,2
16,1,7,2.4,2.2,2.6,120,30.5297112101,-91.1415566967,2
16,1,7,5.3,5,5.6,5161,30.5158758542,-91.163876673,2
16,1,7,5,4.8,5.2,5165,30.5141605669,-91.1363751289,2
16,1,7,4.3,4.1,4.4,1122,30.4841433307,-91.1112740183,2
16,1,7,5.6,5.4,5.9,6857,30.4796482296,-91.0799015972,2
16,1,7,3.8,3.6,4,142,30.4772361461,-91.0531832205,2
16,1,7,6.3,6,6.5,3483,30.4639470932,-91.0876029097,2
16,1,7,5.4,5.2,5.6,2967,30.4647752964,-91.0649409557,2
16,1,7,3.6,3.4,3.7,6435,30.4668975587,-91.0469530429,2
16,1,7,7.8,7.4,8.2,5966,30.4445084666,-91.0787184596,2
16,1,7,7.8,7.4,8.1,3415,30.4480098086,-91.0634825247,2
16,1,7,7.6,7.3,8,6230,30.4506009344,-91.046501122,2
16,1,7,5.7,5.6,5.9,5873,30.4188352069,-91.1216903247,2
16,1,7,7.8,7.4,8.3,3516,30.4236803805,-91.0879071445,2
16,1,7,4.1,3.9,4.2,5066,30.4371001741,-91.0429662234,2
16,1,7,6.5,6.3,6.8,3146,30.4031091718,-91.0446869666,2
16,1,7,6.2,5.9,6.5,5930,30.4218584966,-91.0443903083,2
16,1,7,5.9,5.6,6.1,2677,30.4266884771,-91.0286917808,2
16,1,7,4.8,4.6,5,3371,30.4282234021,-91.0663456039,2
16,1,7,3.9,3.8,4.1,1186,30.4150594991,-91.0601139906,2
16,1,7,6.1,5.8,6.3,4324,30.3802062758,-91.1101149737,2
16,1,7,3.9,3.8,4.1,784,30.3765569088,-91.1372514169,2
16,1,7,1.9,1.8,1.9,3676,30.3975890373,-91.1924449762,2
